low_concept_id,low_concept_text,high_concept_id,high_concept_text,source_node_id,target_node_id,co_occurrence_count,co_occurrence_rate,mean_joint_evidence,correct_count,incorrect_count,dominant_conflict_type,high_scale_override_rate,wrong_class_drift_rate,example_slides
nonadeno_fibroinflammatory_low,A low magnification histopathology image showing a fibroinflammatory lung lesion with scarring and no malignant gland formation.,adeno_acinar_high,A high magnification histopathology image showing adenocarcinoma cells forming glandular lumina.,low_concept::nonadeno_fibroinflammatory_low,high_concept::adeno_acinar_high,5,0.02577319587628866,1.752614228589595e-05,3,2,high_scale_dominant_correct,1.0,0.0,"[""2465397-B"", ""2477189-B3"", ""2489203-B"", ""25023972B3"", ""25027723B4""]"
nonadeno_fibroinflammatory_low,A low magnification histopathology image showing a fibroinflammatory lung lesion with scarring and no malignant gland formation.,nonadeno_neuroendocrine_high,A high magnification histopathology image showing neuroendocrine tumor cells with salt-and-pepper chromatin.,low_concept::nonadeno_fibroinflammatory_low,high_concept::nonadeno_neuroendocrine_high,5,0.02577319587628866,1.532206043100193e-05,5,0,weak_or_mixed_conflict,0.0,0.0,"[""2468673-B2"", ""2469029-B2"", ""2488769-B2"", ""25014124B2"", ""25029425B2""]"
nonadeno_organoid_neuroendocrine_low,A low magnification histopathology image showing organoid nests and trabeculae consistent with neuroendocrine morphology.,adeno_mucinous_high,A high magnification histopathology image showing adenocarcinoma cells with mucin production and mucinous cytoplasm.,low_concept::nonadeno_organoid_neuroendocrine_low,high_concept::adeno_mucinous_high,5,0.02577319587628866,1.4264339722646967e-05,5,0,high_scale_dominant_correct,1.0,0.0,"[""2460628-B2"", ""2475022-B"", ""25017211B2"", ""25022278B2"", ""25023936B2""]"
nonadeno_metastatic_low,A low magnification histopathology image showing metastatic tumor in the lung without primary lung adenocarcinoma morphology.,nonadeno_chondromyxoid_matrix_high,A high magnification histopathology image showing chondromyxoid matrix and benign stromal elements in pulmonary hamartoma.,low_concept::nonadeno_metastatic_low,high_concept::nonadeno_chondromyxoid_matrix_high,5,0.02577319587628866,1.2681219388575978e-05,5,0,consistent_correct_support,0.0,0.0,"[""2487053-B2"", ""25030334B2"", ""25046631B2"", ""25050888B2"", ""25055778B2""]"
nonadeno_inflammatory_low,A low magnification histopathology image showing inflammatory or granulomatous lung lesion without malignant glandular structures.,nonadeno_neuroendocrine_high,A high magnification histopathology image showing neuroendocrine tumor cells with salt-and-pepper chromatin.,low_concept::nonadeno_inflammatory_low,high_concept::nonadeno_neuroendocrine_high,5,0.02577319587628866,5.486439434586528e-06,5,0,weak_or_mixed_conflict,0.0,0.0,"[""2468673-B2"", ""2469029-B2"", ""2488769-B2"", ""25014124B2"", ""25029425B2""]"
nonadeno_organoid_neuroendocrine_low,A low magnification histopathology image showing organoid nests and trabeculae consistent with neuroendocrine morphology.,nonadeno_intercellular_bridges_high,A high magnification histopathology image showing squamous cell carcinoma with intercellular bridges.,low_concept::nonadeno_organoid_neuroendocrine_low,high_concept::nonadeno_intercellular_bridges_high,4,0.020618556701030927,0.003344942924357986,4,0,weak_or_mixed_conflict,0.0,0.0,"[""2484727-B2"", ""2488050-B3"", ""25021260B2"", ""25050888B2""]"
adeno_solid,A low magnification histopathology image showing lung adenocarcinoma with solid growth pattern.,adeno_papillary_high,A high magnification histopathology image showing adenocarcinoma cells lining fibrovascular cores.,low_concept::adeno_solid,high_concept::adeno_papillary_high,4,0.020618556701030927,0.000738603958380748,4,0,consistent_correct_support,0.0,0.0,"[""2465608-B2"", ""2474291-B2"", ""2482883-B2"", ""25024855B4""]"
nonadeno_hamartoma_low,A low magnification histopathology image showing pulmonary hamartoma with cartilage and benign mesenchymal components.,adeno_lepidic_high,A high magnification histopathology image showing lepidic tumor cells growing along alveolar septa.,low_concept::nonadeno_hamartoma_low,high_concept::adeno_lepidic_high,4,0.020618556701030927,0.000695744459059179,3,1,high_scale_dominant_correct,1.0,0.0,"[""2471452-B2"", ""2471959-B2"", ""25023936B2"", ""25033447B4""]"
adeno_desmoplastic_invasion_low,A low magnification histopathology image showing invasive adenocarcinoma glands within desmoplastic stroma.,adeno_papillary_high,A high magnification histopathology image showing adenocarcinoma cells lining fibrovascular cores.,low_concept::adeno_desmoplastic_invasion_low,high_concept::adeno_papillary_high,4,0.020618556701030927,0.0006312851533304261,4,0,consistent_correct_support,0.0,0.0,"[""2465608-B2"", ""2474291-B2"", ""2482883-B2"", ""25024855B4""]"
adeno_solid,A low magnification histopathology image showing lung adenocarcinoma with solid growth pattern.,adeno_atypical_glands_high,A high magnification histopathology image showing atypical gland-forming tumor cells with pseudostratified nuclei.,low_concept::adeno_solid,high_concept::adeno_atypical_glands_high,4,0.020618556701030927,0.0006161758525140759,4,0,consistent_correct_support,0.0,0.0,"[""2465608-B2"", ""2474291-B2"", ""2482883-B2"", ""25024855B4""]"
nonadeno_organoid_neuroendocrine_low,A low magnification histopathology image showing organoid nests and trabeculae consistent with neuroendocrine morphology.,nonadeno_keratinization_high,A high magnification histopathology image showing squamous cell carcinoma with keratinization and keratin pearls.,low_concept::nonadeno_organoid_neuroendocrine_low,high_concept::nonadeno_keratinization_high,4,0.020618556701030927,0.0005874154497378608,4,0,weak_or_mixed_conflict,0.0,0.0,"[""2484727-B2"", ""2488050-B3"", ""25021260B2"", ""25050888B2""]"
adeno_multifocal_glandular_low,A low magnification histopathology image showing multifocal irregular glandular proliferation consistent with lung adenocarcinoma.,adeno_papillary_high,A high magnification histopathology image showing adenocarcinoma cells lining fibrovascular cores.,low_concept::adeno_multifocal_glandular_low,high_concept::adeno_papillary_high,4,0.020618556701030927,0.0005869947594711559,4,0,consistent_correct_support,0.0,0.0,"[""2465608-B2"", ""2474291-B2"", ""2482883-B2"", ""25024855B4""]"
adeno_desmoplastic_invasion_low,A low magnification histopathology image showing invasive adenocarcinoma glands within desmoplastic stroma.,adeno_atypical_glands_high,A high magnification histopathology image showing atypical gland-forming tumor cells with pseudostratified nuclei.,low_concept::adeno_desmoplastic_invasion_low,high_concept::adeno_atypical_glands_high,4,0.020618556701030927,0.000508857047463754,4,0,consistent_correct_support,0.0,0.0,"[""2465608-B2"", ""2474291-B2"", ""2482883-B2"", ""25024855B4""]"
adeno_multifocal_glandular_low,A low magnification histopathology image showing multifocal irregular glandular proliferation consistent with lung adenocarcinoma.,adeno_atypical_glands_high,A high magnification histopathology image showing atypical gland-forming tumor cells with pseudostratified nuclei.,low_concept::adeno_multifocal_glandular_low,high_concept::adeno_atypical_glands_high,4,0.020618556701030927,0.0004645666536044836,4,0,consistent_correct_support,0.0,0.0,"[""2465608-B2"", ""2474291-B2"", ""2482883-B2"", ""25024855B4""]"
nonadeno_organoid_neuroendocrine_low,A low magnification histopathology image showing organoid nests and trabeculae consistent with neuroendocrine morphology.,nonadeno_dense_eosinophilic_cytoplasm_high,A high magnification histopathology image showing squamous carcinoma cells with dense eosinophilic cytoplasm and distinct cell borders.,low_concept::nonadeno_organoid_neuroendocrine_low,high_concept::nonadeno_dense_eosinophilic_cytoplasm_high,4,0.020618556701030927,0.00030129612617354085,4,0,weak_or_mixed_conflict,0.0,0.0,"[""2484727-B2"", ""2488050-B3"", ""25021260B2"", ""25050888B2""]"
adeno_solid,A low magnification histopathology image showing lung adenocarcinoma with solid growth pattern.,adeno_fused_glands_high,A high magnification histopathology image showing fused back-to-back adenocarcinoma glands with little intervening stroma.,low_concept::adeno_solid,high_concept::adeno_fused_glands_high,4,0.020618556701030927,0.000276195422290336,4,0,consistent_correct_support,0.0,0.0,"[""2465608-B2"", ""2474291-B2"", ""2482883-B2"", ""25024855B4""]"
adeno_mucinous,A low magnification histopathology image showing mucinous lung adenocarcinoma with extracellular mucin pools.,adeno_papillary_high,A high magnification histopathology image showing adenocarcinoma cells lining fibrovascular cores.,low_concept::adeno_mucinous,high_concept::adeno_papillary_high,4,0.020618556701030927,0.00016978420213231742,4,0,consistent_correct_support,0.0,0.0,"[""2465608-B2"", ""2474291-B2"", ""2482883-B2"", ""25024855B4""]"
adeno_desmoplastic_invasion_low,A low magnification histopathology image showing invasive adenocarcinoma glands within desmoplastic stroma.,adeno_fused_glands_high,A high magnification histopathology image showing fused back-to-back adenocarcinoma glands with little intervening stroma.,low_concept::adeno_desmoplastic_invasion_low,high_concept::adeno_fused_glands_high,4,0.020618556701030927,0.0001688766172400141,4,0,consistent_correct_support,0.0,0.0,"[""2465608-B2"", ""2474291-B2"", ""2482883-B2"", ""25024855B4""]"
adeno_solid,A low magnification histopathology image showing lung adenocarcinoma with solid growth pattern.,nonadeno_sarcomatoid_high,A high magnification histopathology image showing spindle-shaped malignant tumor cells.,low_concept::adeno_solid,high_concept::nonadeno_sarcomatoid_high,4,0.020618556701030927,0.00014671953883145386,4,0,high_scale_dominant_correct,1.0,0.0,"[""25035354B3"", ""25044694B"", ""25045625B1"", ""25051008B4""]"
adeno_multifocal_glandular_low,A low magnification histopathology image showing multifocal irregular glandular proliferation consistent with lung adenocarcinoma.,adeno_fused_glands_high,A high magnification histopathology image showing fused back-to-back adenocarcinoma glands with little intervening stroma.,low_concept::adeno_multifocal_glandular_low,high_concept::adeno_fused_glands_high,4,0.020618556701030927,0.00012458622338074385,4,0,consistent_correct_support,0.0,0.0,"[""2465608-B2"", ""2474291-B2"", ""2482883-B2"", ""25024855B4""]"
adeno_desmoplastic_invasion_low,A low magnification histopathology image showing invasive adenocarcinoma glands within desmoplastic stroma.,nonadeno_sarcomatoid_high,A high magnification histopathology image showing spindle-shaped malignant tumor cells.,low_concept::adeno_desmoplastic_invasion_low,high_concept::nonadeno_sarcomatoid_high,4,0.020618556701030927,6.0055508128232436e-05,4,0,high_scale_dominant_correct,1.0,0.0,"[""25035354B3"", ""25044694B"", ""25045625B1"", ""25051008B4""]"
adeno_mucinous,A low magnification histopathology image showing mucinous lung adenocarcinoma with extracellular mucin pools.,adeno_atypical_glands_high,A high magnification histopathology image showing atypical gland-forming tumor cells with pseudostratified nuclei.,low_concept::adeno_mucinous,high_concept::adeno_atypical_glands_high,4,0.020618556701030927,4.735609626564525e-05,4,0,consistent_correct_support,0.0,0.0,"[""2465608-B2"", ""2474291-B2"", ""2482883-B2"", ""25024855B4""]"
nonadeno_metastatic_low,A low magnification histopathology image showing metastatic tumor in the lung without primary lung adenocarcinoma morphology.,adeno_prominent_nucleoli_high,A high magnification histopathology image showing gland-forming adenocarcinoma cells with vesicular chromatin and prominent nucleoli.,low_concept::nonadeno_metastatic_low,high_concept::adeno_prominent_nucleoli_high,4,0.020618556701030927,4.0077747226491934e-05,4,0,high_scale_dominant_correct,1.0,0.0,"[""2485969-B2"", ""25021622B4"", ""25024310B3"", ""25027135B3""]"
nonadeno_solid_nests_low,A low magnification histopathology image showing solid non-gland-forming tumor nests without adenocarcinoma-type acinar structures.,adeno_prominent_nucleoli_high,A high magnification histopathology image showing gland-forming adenocarcinoma cells with vesicular chromatin and prominent nucleoli.,low_concept::nonadeno_solid_nests_low,high_concept::adeno_prominent_nucleoli_high,4,0.020618556701030927,3.6459810378229024e-05,4,0,high_scale_dominant_correct,1.0,0.0,"[""2485969-B2"", ""25021622B4"", ""25024310B3"", ""25027135B3""]"
adeno_multifocal_glandular_low,A low magnification histopathology image showing multifocal irregular glandular proliferation consistent with lung adenocarcinoma.,nonadeno_sarcomatoid_high,A high magnification histopathology image showing spindle-shaped malignant tumor cells.,low_concept::adeno_multifocal_glandular_low,high_concept::nonadeno_sarcomatoid_high,4,0.020618556701030927,3.592592877865887e-05,4,0,high_scale_dominant_correct,1.0,0.0,"[""25035354B3"", ""25044694B"", ""25045625B1"", ""25051008B4""]"
nonadeno_solid_nests_low,A low magnification histopathology image showing solid non-gland-forming tumor nests without adenocarcinoma-type acinar structures.,nonadeno_neuroendocrine_high,A high magnification histopathology image showing neuroendocrine tumor cells with salt-and-pepper chromatin.,low_concept::nonadeno_solid_nests_low,high_concept::nonadeno_neuroendocrine_high,4,0.020618556701030927,2.68977886172016e-05,4,0,weak_or_mixed_conflict,0.0,0.0,"[""2468673-B2"", ""2469029-B2"", ""2488769-B2"", ""25014124B2""]"
nonadeno_benign_reactive_low,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.,adeno_prominent_nucleoli_high,A high magnification histopathology image showing gland-forming adenocarcinoma cells with vesicular chromatin and prominent nucleoli.,low_concept::nonadeno_benign_reactive_low,high_concept::adeno_prominent_nucleoli_high,4,0.020618556701030927,1.509260778927942e-05,3,1,high_scale_dominant_correct,1.0,0.0,"[""2477977-B3"", ""2485969-B2"", ""25019273B"", ""25021622B4""]"
nonadeno_sarcomatoid_low,A low magnification histopathology image showing sarcomatoid carcinoma with spindle cell morphology.,nonadeno_hamartoma_high,A high magnification histopathology image showing benign cartilage and respiratory epithelium in pulmonary hamartoma.,low_concept::nonadeno_sarcomatoid_low,high_concept::nonadeno_hamartoma_high,4,0.020618556701030927,1.218993440469097e-05,2,2,consistent_correct_support,0.0,0.25,"[""2471884-B2"", ""25022013B"", ""25025076B"", ""25049999B2""]"
nonadeno_benign_reactive_low,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.,adeno_acinar_high,A high magnification histopathology image showing adenocarcinoma cells forming glandular lumina.,low_concept::nonadeno_benign_reactive_low,high_concept::adeno_acinar_high,4,0.020618556701030927,1.1549207839041768e-05,2,2,high_scale_dominant_correct,1.0,0.0,"[""2477189-B3"", ""2489203-B"", ""25023972B3"", ""25027723B4""]"
nonadeno_sarcomatoid_low,A low magnification histopathology image showing sarcomatoid carcinoma with spindle cell morphology.,adeno_mucinous_high,A high magnification histopathology image showing adenocarcinoma cells with mucin production and mucinous cytoplasm.,low_concept::nonadeno_sarcomatoid_low,high_concept::adeno_mucinous_high,4,0.020618556701030927,1.0524663249066748e-05,3,1,high_scale_dominant_correct,1.0,0.0,"[""2473218-B3"", ""25014684B"", ""25027290B2"", ""25057865B1""]"
nonadeno_fibroinflammatory_low,A low magnification histopathology image showing a fibroinflammatory lung lesion with scarring and no malignant gland formation.,adeno_lepidic_high,A high magnification histopathology image showing lepidic tumor cells growing along alveolar septa.,low_concept::nonadeno_fibroinflammatory_low,high_concept::adeno_lepidic_high,4,0.020618556701030927,6.358239251534832e-06,3,1,high_scale_dominant_correct,1.0,0.0,"[""2471452-B2"", ""2471959-B2"", ""25023936B2"", ""25033447B4""]"
nonadeno_small_cell_low,A low magnification histopathology image showing a diffuse small blue cell neuroendocrine tumor growth pattern.,nonadeno_chondroid_matrix_high,A high magnification histopathology image showing chondroid or myxochondroid matrix characteristic of hamartomatous morphology.,low_concept::nonadeno_small_cell_low,high_concept::nonadeno_chondroid_matrix_high,4,0.020618556701030927,4.106026263610004e-06,4,0,consistent_correct_support,0.0,0.0,"[""2483850-B2"", ""25016031B2"", ""25027131B2"", ""25055784B2""]"
adeno_mucinous,A low magnification histopathology image showing mucinous lung adenocarcinoma with extracellular mucin pools.,adeno_fused_glands_high,A high magnification histopathology image showing fused back-to-back adenocarcinoma glands with little intervening stroma.,low_concept::adeno_mucinous,high_concept::adeno_fused_glands_high,4,0.020618556701030927,-0.00029262433395809453,4,0,consistent_correct_support,0.0,0.0,"[""2465608-B2"", ""2474291-B2"", ""2482883-B2"", ""25024855B4""]"
adeno_mucinous,A low magnification histopathology image showing mucinous lung adenocarcinoma with extracellular mucin pools.,nonadeno_sarcomatoid_high,A high magnification histopathology image showing spindle-shaped malignant tumor cells.,low_concept::adeno_mucinous,high_concept::nonadeno_sarcomatoid_high,4,0.020618556701030927,-0.0005461579892865983,4,0,high_scale_dominant_correct,1.0,0.0,"[""25035354B3"", ""25044694B"", ""25045625B1"", ""25051008B4""]"
adeno_solid,A low magnification histopathology image showing lung adenocarcinoma with solid growth pattern.,nonadeno_hamartoma_high,A high magnification histopathology image showing benign cartilage and respiratory epithelium in pulmonary hamartoma.,low_concept::adeno_solid,high_concept::nonadeno_hamartoma_high,3,0.015463917525773196,0.00034769952386969516,3,0,high_scale_dominant_correct,1.0,0.0,"[""2485632-B"", ""25016027B"", ""25034327B2""]"
adeno_solid,A low magnification histopathology image showing lung adenocarcinoma with solid growth pattern.,adeno_micropapillary_high,A high magnification histopathology image showing small floating clusters of adenocarcinoma cells without fibrovascular cores.,low_concept::adeno_solid,high_concept::adeno_micropapillary_high,3,0.015463917525773196,0.0003312407837339798,3,0,consistent_correct_support,0.0,0.0,"[""2465608-B2"", ""2474291-B2"", ""25024855B4""]"
adeno_desmoplastic_invasion_low,A low magnification histopathology image showing invasive adenocarcinoma glands within desmoplastic stroma.,adeno_micropapillary_high,A high magnification histopathology image showing small floating clusters of adenocarcinoma cells without fibrovascular cores.,low_concept::adeno_desmoplastic_invasion_low,high_concept::adeno_micropapillary_high,3,0.015463917525773196,0.00025737288910029953,3,0,consistent_correct_support,0.0,0.0,"[""2465608-B2"", ""2474291-B2"", ""25024855B4""]"
adeno_solid,A low magnification histopathology image showing lung adenocarcinoma with solid growth pattern.,nonadeno_spindle_atypia_high,A high magnification histopathology image showing atypical spindle tumor cells without gland formation or mucin production.,low_concept::adeno_solid,high_concept::nonadeno_spindle_atypia_high,3,0.015463917525773196,0.000241390510039988,3,0,high_scale_dominant_correct,1.0,0.0,"[""25034940B11"", ""25035354B3"", ""25059686B2""]"
adeno_multifocal_glandular_low,A low magnification histopathology image showing multifocal irregular glandular proliferation consistent with lung adenocarcinoma.,adeno_micropapillary_high,A high magnification histopathology image showing small floating clusters of adenocarcinoma cells without fibrovascular cores.,low_concept::adeno_multifocal_glandular_low,high_concept::adeno_micropapillary_high,3,0.015463917525773196,0.00022124266464514957,3,0,consistent_correct_support,0.0,0.0,"[""2465608-B2"", ""2474291-B2"", ""25024855B4""]"
adeno_desmoplastic_invasion_low,A low magnification histopathology image showing invasive adenocarcinoma glands within desmoplastic stroma.,nonadeno_hamartoma_high,A high magnification histopathology image showing benign cartilage and respiratory epithelium in pulmonary hamartoma.,low_concept::adeno_desmoplastic_invasion_low,high_concept::nonadeno_hamartoma_high,3,0.015463917525773196,0.0001623875768864821,3,0,high_scale_dominant_correct,1.0,0.0,"[""2485632-B"", ""25016027B"", ""25034327B2""]"
adeno_multifocal_glandular_low,A low magnification histopathology image showing multifocal irregular glandular proliferation consistent with lung adenocarcinoma.,nonadeno_hamartoma_high,A high magnification histopathology image showing benign cartilage and respiratory epithelium in pulmonary hamartoma.,low_concept::adeno_multifocal_glandular_low,high_concept::nonadeno_hamartoma_high,3,0.015463917525773196,0.00010406444956411285,3,0,high_scale_dominant_correct,1.0,0.0,"[""2485632-B"", ""25016027B"", ""25034327B2""]"
adeno_desmoplastic_invasion_low,A low magnification histopathology image showing invasive adenocarcinoma glands within desmoplastic stroma.,nonadeno_spindle_atypia_high,A high magnification histopathology image showing atypical spindle tumor cells without gland formation or mucin production.,low_concept::adeno_desmoplastic_invasion_low,high_concept::nonadeno_spindle_atypia_high,3,0.015463917525773196,0.00010158180914357548,3,0,high_scale_dominant_correct,1.0,0.0,"[""25034940B11"", ""25035354B3"", ""25059686B2""]"
nonadeno_small_cell_low,A low magnification histopathology image showing a diffuse small blue cell neuroendocrine tumor growth pattern.,adeno_hobnail_high,A high magnification histopathology image showing hobnail-like adenocarcinoma cells lining alveolar spaces.,low_concept::nonadeno_small_cell_low,high_concept::adeno_hobnail_high,3,0.015463917525773196,4.988079158516047e-05,2,1,high_scale_dominant_correct,1.0,0.0,"[""2471963-B"", ""2483993-B2"", ""25019273B""]"
adeno_multifocal_glandular_low,A low magnification histopathology image showing multifocal irregular glandular proliferation consistent with lung adenocarcinoma.,nonadeno_spindle_atypia_high,A high magnification histopathology image showing atypical spindle tumor cells without gland formation or mucin production.,low_concept::adeno_multifocal_glandular_low,high_concept::nonadeno_spindle_atypia_high,3,0.015463917525773196,4.03748534300242e-05,3,0,high_scale_dominant_correct,1.0,0.0,"[""25034940B11"", ""25035354B3"", ""25059686B2""]"
nonadeno_solid_nests_low,A low magnification histopathology image showing solid non-gland-forming tumor nests without adenocarcinoma-type acinar structures.,adeno_acinar_high,A high magnification histopathology image showing adenocarcinoma cells forming glandular lumina.,low_concept::nonadeno_solid_nests_low,high_concept::adeno_acinar_high,3,0.015463917525773196,3.973674029817085e-05,2,1,high_scale_dominant_correct,1.0,0.0,"[""2465397-B"", ""2489203-B"", ""25023972B3""]"
nonadeno_metastatic_low,A low magnification histopathology image showing metastatic tumor in the lung without primary lung adenocarcinoma morphology.,adeno_acinar_high,A high magnification histopathology image showing adenocarcinoma cells forming glandular lumina.,low_concept::nonadeno_metastatic_low,high_concept::adeno_acinar_high,3,0.015463917525773196,3.0264201674055135e-05,2,1,high_scale_dominant_correct,1.0,0.0,"[""2465397-B"", ""2489203-B"", ""25023972B3""]"
nonadeno_metastatic_low,A low magnification histopathology image showing metastatic tumor in the lung without primary lung adenocarcinoma morphology.,adeno_lepidic_high,A high magnification histopathology image showing lepidic tumor cells growing along alveolar septa.,low_concept::nonadeno_metastatic_low,high_concept::adeno_lepidic_high,3,0.015463917525773196,2.512505871299302e-05,2,1,high_scale_dominant_correct,1.0,0.0,"[""2471452-B2"", ""25023936B2"", ""25033447B4""]"
nonadeno_metastatic_low,A low magnification histopathology image showing metastatic tumor in the lung without primary lung adenocarcinoma morphology.,nonadeno_neuroendocrine_high,A high magnification histopathology image showing neuroendocrine tumor cells with salt-and-pepper chromatin.,low_concept::nonadeno_metastatic_low,high_concept::nonadeno_neuroendocrine_high,3,0.015463917525773196,2.3938958975157733e-05,3,0,weak_or_mixed_conflict,0.0,0.0,"[""2469029-B2"", ""2488769-B2"", ""25014124B2""]"
nonadeno_solid_nests_low,A low magnification histopathology image showing solid non-gland-forming tumor nests without adenocarcinoma-type acinar structures.,adeno_lepidic_high,A high magnification histopathology image showing lepidic tumor cells growing along alveolar septa.,low_concept::nonadeno_solid_nests_low,high_concept::adeno_lepidic_high,3,0.015463917525773196,1.652837888951941e-05,2,1,high_scale_dominant_correct,1.0,0.0,"[""2471452-B2"", ""25023936B2"", ""25033447B4""]"
nonadeno_small_cell_low,A low magnification histopathology image showing a diffuse small blue cell neuroendocrine tumor growth pattern.,adeno_mucinous_high,A high magnification histopathology image showing adenocarcinoma cells with mucin production and mucinous cytoplasm.,low_concept::nonadeno_small_cell_low,high_concept::adeno_mucinous_high,3,0.015463917525773196,1.133242250428186e-05,2,1,high_scale_dominant_correct,1.0,0.0,"[""2473218-B3"", ""25027290B2"", ""25057865B1""]"
nonadeno_benign_reactive_low,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.,adeno_lepidic_high,A high magnification histopathology image showing lepidic tumor cells growing along alveolar septa.,low_concept::nonadeno_benign_reactive_low,high_concept::adeno_lepidic_high,3,0.015463917525773196,7.586370120726202e-07,2,1,high_scale_dominant_correct,1.0,0.0,"[""2471452-B2"", ""2471959-B2"", ""25033447B4""]"
adeno_lepidic,A low magnification histopathology image showing lung adenocarcinoma with lepidic growth pattern.,nonadeno_sarcomatoid_high,A high magnification histopathology image showing spindle-shaped malignant tumor cells.,low_concept::adeno_lepidic,high_concept::nonadeno_sarcomatoid_high,3,0.015463917525773196,-3.7478004004710344e-05,3,0,high_scale_dominant_correct,1.0,0.0,"[""25035354B3"", ""25044694B"", ""25051008B4""]"
adeno_lepidic,A low magnification histopathology image showing lung adenocarcinoma with lepidic growth pattern.,nonadeno_spindle_atypia_high,A high magnification histopathology image showing atypical spindle tumor cells without gland formation or mucin production.,low_concept::adeno_lepidic,high_concept::nonadeno_spindle_atypia_high,3,0.015463917525773196,-4.141477989487181e-05,3,0,high_scale_dominant_correct,1.0,0.0,"[""25034940B11"", ""25035354B3"", ""25059686B2""]"
adeno_lepidic,A low magnification histopathology image showing lung adenocarcinoma with lepidic growth pattern.,nonadeno_chondroid_matrix_high,A high magnification histopathology image showing chondroid or myxochondroid matrix characteristic of hamartomatous morphology.,low_concept::adeno_lepidic,high_concept::nonadeno_chondroid_matrix_high,3,0.015463917525773196,-4.180213881880366e-05,3,0,high_scale_dominant_correct,1.0,0.0,"[""25034940B11"", ""25044694B"", ""25051008B4""]"
adeno_mucinous,A low magnification histopathology image showing mucinous lung adenocarcinoma with extracellular mucin pools.,nonadeno_hamartoma_high,A high magnification histopathology image showing benign cartilage and respiratory epithelium in pulmonary hamartoma.,low_concept::adeno_mucinous,high_concept::nonadeno_hamartoma_high,3,0.015463917525773196,-8.730102473544119e-05,3,0,high_scale_dominant_correct,1.0,0.0,"[""2485632-B"", ""25016027B"", ""25034327B2""]"
adeno_mucinous,A low magnification histopathology image showing mucinous lung adenocarcinoma with extracellular mucin pools.,adeno_micropapillary_high,A high magnification histopathology image showing small floating clusters of adenocarcinoma cells without fibrovascular cores.,low_concept::adeno_mucinous,high_concept::adeno_micropapillary_high,3,0.015463917525773196,-0.0002592066108469013,3,0,consistent_correct_support,0.0,0.0,"[""2465608-B2"", ""2474291-B2"", ""25024855B4""]"
adeno_mucinous,A low magnification histopathology image showing mucinous lung adenocarcinoma with extracellular mucin pools.,nonadeno_spindle_atypia_high,A high magnification histopathology image showing atypical spindle tumor cells without gland formation or mucin production.,low_concept::adeno_mucinous,high_concept::nonadeno_spindle_atypia_high,3,0.015463917525773196,-0.0005603506392770947,3,0,high_scale_dominant_correct,1.0,0.0,"[""25034940B11"", ""25035354B3"", ""25059686B2""]"
